"","ipdN","st","epiyrN","cmlevel","epiyr","agec","offset","cm.age.level"
"7510",2,"6A",15,"0",2006,4,15.801552925,"0_4"
"7511",2,"6A",16,"0",2007,4,16.13765724,"0_4"
"7512",2,"6A",17,"0",2008,4,16.216911134,"0_4"
"7513",0,"6A",18,"0",2009,4,16.203912793,"0_4"
"7514",2,"6A",19,"0",2010,4,16.048324531,"0_4"
"7515",1,"6A",20,"0",2011,4,15.964682681,"0_4"
"7516",0,"6A",21,"0",2012,4,15.550009852,"0_4"
"7517",0,"6A",22,"0",2013,4,15.571061719,"0_4"
"7518",0,"6A",23,"0",2014,4,15.476875158,"0_4"
"7519",8,"6A",3,"0",1994,5,7.4809243881,"0_5"
"7520",7,"6A",4,"0",1995,5,7.1015717027,"0_5"
"7521",7,"6A",5,"0",1996,5,6.8974275346,"0_5"
"7522",7,"6A",6,"0",1997,5,6.5271807311,"0_5"
"7523",7,"6A",7,"0",1998,5,6.2238996305,"0_5"
"7524",7,"6A",8,"0",1999,5,6.3038500377,"0_5"
"7525",7,"6A",9,"0",2000,5,6.0370032854,"0_5"
"7526",8,"6A",10,"0",2001,5,5.7579571837,"0_5"
"7527",6,"6A",11,"0",2002,5,5.982842126,"0_5"
"7528",7,"6A",12,"0",2003,5,5.9364561538,"0_5"
"7529",6,"6A",13,"0",2004,5,5.6612443952,"0_5"
"7530",4,"6A",14,"0",2005,5,5.6695741466,"0_5"
"7531",4,"6A",15,"0",2006,5,5.6999280906,"0_5"
"7532",4,"6A",16,"0",2007,5,5.8015548983,"0_5"
"7533",2,"6A",17,"0",2008,5,5.6456305085,"0_5"
"7534",0,"6A",18,"0",2009,5,5.8452740828,"0_5"
"7535",0,"6A",19,"0",2010,5,5.9167944175,"0_5"
"7536",1,"6A",20,"0",2011,5,6.0759722603,"0_5"
"7537",2,"6A",21,"0",2012,5,6.3098332143,"0_5"
"7538",0,"6A",22,"0",2013,5,6.2753467021,"0_5"
"7539",0,"6A",23,"0",2014,5,6.5785309683,"0_5"
"7540",0,"6A",3,"1",1994,1,0.0276886219,"1_1"
"7541",0,"6A",4,"1",1995,1,0.041723642,"1_1"
"7542",1,"6A",5,"1",1996,1,0.0634750446,"1_1"
"7543",2,"6A",6,"1",1997,1,0.0796744152,"1_1"
"7544",1,"6A",7,"1",1998,1,0.0771720421,"1_1"
"7545",0,"6A",8,"1",1999,1,0.0548611869,"1_1"
"7546",0,"6A",9,"1",2000,1,0.061803858,"1_1"
"7547",1,"6A",10,"1",2001,1,0.067816653,"1_1"
"7548",0,"6A",11,"1",2002,1,0.087807675,"1_1"
"7549",1,"6A",12,"1",2003,1,0.0701329203,"1_1"
"7550",1,"6A",13,"1",2004,1,0.0681970872,"1_1"
"7551",0,"6A",14,"1",2005,1,0.0665588171,"1_1"
"7552",0,"6A",15,"1",2006,1,0.0581722034,"1_1"
"7553",0,"6A",16,"1",2007,1,0.0636595068,"1_1"
"7554",0,"6A",17,"1",2008,1,0.0982766322,"1_1"
"7555",0,"6A",18,"1",2009,1,0.0817989669,"1_1"
"7556",0,"6A",19,"1",2010,1,0.089273281,"1_1"
"7557",0,"6A",20,"1",2011,1,0.0969715289,"1_1"
"7558",1,"6A",21,"1",2012,1,0.0832087687,"1_1"
"7559",0,"6A",22,"1",2013,1,0.0597873781,"1_1"
"7560",0,"6A",23,"1",2014,1,0.0781093398,"1_1"
"7561",0,"6A",3,"1",1994,2,0.0753368526,"1_2"
"7562",0,"6A",4,"1",1995,2,0.0858034378,"1_2"
"7563",0,"6A",5,"1",1996,2,0.1334006244,"1_2"
"7564",0,"6A",6,"1",1997,2,0.1803149847,"1_2"
"7565",0,"6A",7,"1",1998,2,0.2597671055,"1_2"
"7566",0,"6A",8,"1",1999,2,0.3096293307,"1_2"
"7567",0,"6A",9,"1",2000,2,0.4222471636,"1_2"
"7568",0,"6A",10,"1",2001,2,0.4934907813,"1_2"
"7569",0,"6A",11,"1",2002,2,0.5057292697,"1_2"
"7570",0,"6A",12,"1",2003,2,0.5407914632,"1_2"
"7571",0,"6A",13,"1",2004,2,0.5496298925,"1_2"
"7572",0,"6A",14,"1",2005,2,0.6192745251,"1_2"
"7573",1,"6A",15,"1",2006,2,0.6825757116,"1_2"
"7574",0,"6A",16,"1",2007,2,0.7120789526,"1_2"
"7575",0,"6A",17,"1",2008,2,0.6834665348,"1_2"
"7576",0,"6A",18,"1",2009,2,0.71848209,"1_2"
"7577",0,"6A",19,"1",2010,2,0.7333053653,"1_2"
"7578",0,"6A",20,"1",2011,2,0.8068415399,"1_2"
"7579",0,"6A",21,"1",2012,2,0.775487157,"1_2"
"7580",0,"6A",22,"1",2013,2,0.6884598592,"1_2"
"7581",0,"6A",23,"1",2014,2,0.7412121041,"1_2"
"7582",0,"6A",3,"1",1994,3,0.1606494907,"1_3"
"7583",0,"6A",4,"1",1995,3,0.2728170201,"1_3"
"7584",0,"6A",5,"1",1996,3,0.4201389878,"1_3"
"7585",0,"6A",6,"1",1997,3,0.5278910758,"1_3"
"7586",0,"6A",7,"1",1998,3,0.6356815827,"1_3"
"7587",0,"6A",8,"1",1999,3,0.7159121326,"1_3"
"7588",2,"6A",9,"1",2000,3,0.7105632814,"1_3"
"7589",3,"6A",10,"1",2001,3,0.7748927778,"1_3"
"7590",1,"6A",11,"1",2002,3,1.0510376798,"1_3"
"7591",0,"6A",12,"1",2003,3,1.0145482467,"1_3"
"7592",1,"6A",13,"1",2004,3,1.1181069806,"1_3"
"7593",0,"6A",14,"1",2005,3,1.2185679389,"1_3"
"7594",1,"6A",15,"1",2006,3,1.1856956902,"1_3"
"7595",0,"6A",16,"1",2007,3,1.1812895229,"1_3"
"7596",1,"6A",17,"1",2008,3,1.3101223223,"1_3"
"7597",0,"6A",18,"1",2009,3,1.4113490164,"1_3"
"7598",0,"6A",19,"1",2010,3,1.4989036643,"1_3"
"7599",0,"6A",20,"1",2011,3,1.4848713916,"1_3"
"7600",0,"6A",21,"1",2012,3,1.8428934932,"1_3"
"7601",0,"6A",22,"1",2013,3,1.7149754386,"1_3"
"7602",0,"6A",23,"1",2014,3,1.8374159202,"1_3"
"7603",0,"6A",3,"1",1994,4,0.4938619877,"1_4"
"7604",1,"6A",4,"1",1995,4,0.7453476511,"1_4"
"7605",4,"6A",5,"1",1996,4,0.9725707762,"1_4"
"7606",4,"6A",6,"1",1997,4,1.1178057653,"1_4"
"7607",1,"6A",7,"1",1998,4,1.2566422024,"1_4"
"7608",2,"6A",8,"1",1999,4,1.5160357694,"1_4"
"7609",6,"6A",9,"1",2000,4,1.5630410204,"1_4"
"7610",3,"6A",10,"1",2001,4,1.8542848906,"1_4"
"7611",6,"6A",11,"1",2002,4,1.9897251309,"1_4"
"7612",2,"6A",12,"1",2003,4,2.1290315636,"1_4"
"7613",9,"6A",13,"1",2004,4,2.3177097047,"1_4"
"7614",5,"6A",14,"1",2005,4,2.4343957097,"1_4"
"7615",5,"6A",15,"1",2006,4,2.8261670746,"1_4"
"7616",0,"6A",16,"1",2007,4,2.7392827603,"1_4"
"7617",2,"6A",17,"1",2008,4,2.7879688659,"1_4"
"7618",5,"6A",18,"1",2009,4,2.8542672075,"1_4"
"7619",0,"6A",19,"1",2010,4,2.9653354688,"1_4"
"7620",1,"6A",20,"1",2011,4,2.9743773189,"1_4"
"7621",0,"6A",21,"1",2012,4,3.3214701485,"1_4"
"7622",1,"6A",22,"1",2013,4,3.2801982809,"1_4"
"7623",0,"6A",23,"1",2014,4,3.3759148419,"1_4"
"7624",1,"6A",3,"1",1994,5,0.5299356119,"1_5"
"7625",6,"6A",4,"1",1995,5,0.8849982973,"1_5"
"7626",10,"6A",5,"1",1996,5,1.0577524654,"1_5"
"7627",4,"6A",6,"1",1997,5,1.4026892689,"1_5"
"7628",10,"6A",7,"1",1998,5,1.6907803695,"1_5"
"7629",8,"6A",8,"1",1999,5,1.6008199623,"1_5"
"7630",8,"6A",9,"1",2000,5,1.8670167146,"1_5"
"7631",19,"6A",10,"1",2001,5,2.1603228163,"1_5"
"7632",8,"6A",11,"1",2002,5,1.962997874,"1_5"
"7633",3,"6A",12,"1",2003,5,2.0470538462,"1_5"
"7634",13,"6A",13,"1",2004,5,2.3845356048,"1_5"
"7635",9,"6A",14,"1",2005,5,2.4554558534,"1_5"
"7636",9,"6A",15,"1",2006,5,2.5303419094,"1_5"
"7637",9,"6A",16,"1",2007,5,2.5458951017,"1_5"
"7638",8,"6A",17,"1",2008,5,2.8847794915,"1_5"
"7639",10,"6A",18,"1",2009,5,2.9096859172,"1_5"
"7640",3,"6A",19,"1",2010,5,3.1117955825,"1_5"
"7641",2,"6A",20,"1",2011,5,3.2618377397,"1_5"
"7642",1,"6A",21,"1",2012,5,3.3710067857,"1_5"
"7643",1,"6A",22,"1",2013,5,3.7226632979,"1_5"
"7644",0,"6A",23,"1",2014,5,3.6888090317,"1_5"
"7645",5,"6B",3,"0",1994,1,3.2372613781,"0_1"
"7646",16,"6B",4,"0",1995,1,3.309206358,"0_1"
"7647",13,"6B",5,"0",1996,1,3.3685549554,"0_1"
"7648",8,"6B",6,"0",1997,1,3.3883355848,"0_1"
"7649",12,"6B",7,"0",1998,1,3.3857479579,"0_1"
"7650",8,"6B",8,"0",1999,1,3.3919888131,"0_1"
"7651",8,"6B",9,"0",2000,1,3.344126142,"0_1"
"7652",12,"6B",10,"0",2001,1,3.308073347,"0_1"
"7653",12,"6B",11,"0",2002,1,3.267262325,"0_1"
"7654",16,"6B",12,"0",2003,1,3.2504270797,"0_1"
"7655",15,"6B",13,"0",2004,1,3.2355729128,"0_1"
"7656",14,"6B",14,"0",2005,1,3.2140011829,"0_1"
"7657",11,"6B",15,"0",2006,1,3.1933477966,"0_1"
"7658",3,"6B",16,"0",2007,1,3.1851704932,"0_1"
"7659",5,"6B",17,"0",2008,1,3.1577833678,"0_1"
"7660",5,"6B",18,"0",2009,1,3.1875210331,"0_1"
"7661",3,"6B",19,"0",2010,1,3.171396719,"0_1"
"7662",0,"6B",20,"0",2011,1,3.1579784711,"0_1"
"7663",0,"6B",21,"0",2012,1,3.1088212313,"0_1"
"7664",0,"6B",22,"0",2013,1,3.0697726219,"0_1"
"7665",0,"6B",23,"0",2014,1,2.9597106602,"0_1"
"7666",0,"6B",3,"0",1994,2,7.4884831474,"0_2"
"7667",1,"6B",4,"0",1995,2,7.4535665622,"0_2"
"7668",1,"6B",5,"0",1996,2,7.4798293756,"0_2"
"7669",1,"6B",6,"0",1997,2,7.4896050153,"0_2"
"7670",0,"6B",7,"0",1998,2,7.5088928945,"0_2"
"7671",0,"6B",8,"0",1999,2,7.5732806693,"0_2"
"7672",0,"6B",9,"0",2000,2,7.6309728364,"0_2"
"7673",0,"6B",10,"0",2001,2,7.7408292187,"0_2"
"7674",0,"6B",11,"0",2002,2,7.9084607303,"0_2"
"7675",1,"6B",12,"0",2003,2,8.0316785368,"0_2"
"7676",0,"6B",13,"0",2004,2,8.1362201075,"0_2"
"7677",0,"6B",14,"0",2005,2,8.1550554749,"0_2"
"7678",1,"6B",15,"0",2006,2,8.1715642884,"0_2"
"7679",1,"6B",16,"0",2007,2,8.1781910474,"0_2"
"7680",1,"6B",17,"0",2008,2,8.2153134652,"0_2"
"7681",1,"6B",18,"0",2009,2,8.18424791,"0_2"
"7682",0,"6B",19,"0",2010,2,8.1611246347,"0_2"
"7683",0,"6B",20,"0",2011,2,8.0485284601,"0_2"
"7684",0,"6B",21,"0",2012,2,8.055372843,"0_2"
"7685",0,"6B",22,"0",2013,2,8.0849901408,"0_2"
"7686",0,"6B",23,"0",2014,2,7.9952078959,"0_2"
"7687",4,"6B",3,"0",1994,3,16.807260509,"0_3"
"7688",2,"6B",4,"0",1995,3,16.66457298,"0_3"
"7689",2,"6B",5,"0",1996,3,16.523171012,"0_3"
"7690",0,"6B",6,"0",1997,3,16.376828924,"0_3"
"7691",0,"6B",7,"0",1998,3,16.186848417,"0_3"
"7692",0,"6B",8,"0",1999,3,16.000817867,"0_3"
"7693",0,"6B",9,"0",2000,3,15.861416719,"0_3"
"7694",0,"6B",10,"0",2001,3,15.618257222,"0_3"
"7695",0,"6B",11,"0",2002,3,15.15782232,"0_3"
"7696",2,"6B",12,"0",2003,3,14.995921753,"0_3"
"7697",3,"6B",13,"0",2004,3,14.657923019,"0_3"
"7698",1,"6B",14,"0",2005,3,14.317432061,"0_3"
"7699",0,"6B",15,"0",2006,3,14.12524431,"0_3"
"7700",0,"6B",16,"0",2007,3,13.926060477,"0_3"
"7701",0,"6B",17,"0",2008,3,13.757657678,"0_3"
"7702",0,"6B",18,"0",2009,3,13.717970984,"0_3"
"7703",0,"6B",19,"0",2010,3,13.651126336,"0_3"
"7704",0,"6B",20,"0",2011,3,13.734218608,"0_3"
"7705",0,"6B",21,"0",2012,3,13.387056507,"0_3"
"7706",1,"6B",22,"0",2013,3,13.559024561,"0_3"
"7707",0,"6B",23,"0",2014,3,13.54056408,"0_3"
"7708",1,"6B",3,"0",1994,4,15.665018012,"0_4"
"7709",9,"6B",4,"0",1995,4,15.597572349,"0_4"
"7710",0,"6B",5,"0",1996,4,15.593949224,"0_4"
"7711",1,"6B",6,"0",1997,4,15.660884235,"0_4"
"7712",1,"6B",7,"0",1998,4,15.723167798,"0_4"
"7713",5,"6B",8,"0",1999,4,15.668574231,"0_4"
"7714",2,"6B",9,"0",2000,4,15.80200898,"0_4"
"7715",1,"6B",10,"0",2001,4,15.716195109,"0_4"
"7716",0,"6B",11,"0",2002,4,15.769854869,"0_4"
"7717",2,"6B",12,"0",2003,4,15.819028436,"0_4"
"7718",2,"6B",13,"0",2004,4,15.847260295,"0_4"
"7719",4,"6B",14,"0",2005,4,15.96373429,"0_4"
"7720",2,"6B",15,"0",2006,4,15.801552925,"0_4"
"7721",1,"6B",16,"0",2007,4,16.13765724,"0_4"
"7722",1,"6B",17,"0",2008,4,16.216911134,"0_4"
"7723",0,"6B",18,"0",2009,4,16.203912793,"0_4"
"7724",1,"6B",19,"0",2010,4,16.048324531,"0_4"
"7725",0,"6B",20,"0",2011,4,15.964682681,"0_4"
"7726",0,"6B",21,"0",2012,4,15.550009852,"0_4"
"7727",0,"6B",22,"0",2013,4,15.571061719,"0_4"
"7728",0,"6B",23,"0",2014,4,15.476875158,"0_4"
"7729",8,"6B",3,"0",1994,5,7.4809243881,"0_5"
"7730",9,"6B",4,"0",1995,5,7.1015717027,"0_5"
"7731",6,"6B",5,"0",1996,5,6.8974275346,"0_5"
"7732",4,"6B",6,"0",1997,5,6.5271807311,"0_5"
"7733",3,"6B",7,"0",1998,5,6.2238996305,"0_5"
"7734",8,"6B",8,"0",1999,5,6.3038500377,"0_5"
"7735",2,"6B",9,"0",2000,5,6.0370032854,"0_5"
"7736",2,"6B",10,"0",2001,5,5.7579571837,"0_5"
"7737",3,"6B",11,"0",2002,5,5.982842126,"0_5"
"7738",6,"6B",12,"0",2003,5,5.9364561538,"0_5"
"7739",3,"6B",13,"0",2004,5,5.6612443952,"0_5"
"7740",6,"6B",14,"0",2005,5,5.6695741466,"0_5"
"7741",5,"6B",15,"0",2006,5,5.6999280906,"0_5"
"7742",3,"6B",16,"0",2007,5,5.8015548983,"0_5"
"7743",0,"6B",17,"0",2008,5,5.6456305085,"0_5"
"7744",0,"6B",18,"0",2009,5,5.8452740828,"0_5"
"7745",2,"6B",19,"0",2010,5,5.9167944175,"0_5"
"7746",0,"6B",20,"0",2011,5,6.0759722603,"0_5"
"7747",0,"6B",21,"0",2012,5,6.3098332143,"0_5"
"7748",0,"6B",22,"0",2013,5,6.2753467021,"0_5"
"7749",1,"6B",23,"0",2014,5,6.5785309683,"0_5"
"7750",0,"6B",3,"1",1994,1,0.0276886219,"1_1"
"7751",1,"6B",4,"1",1995,1,0.041723642,"1_1"
"7752",2,"6B",5,"1",1996,1,0.0634750446,"1_1"
"7753",2,"6B",6,"1",1997,1,0.0796744152,"1_1"
"7754",0,"6B",7,"1",1998,1,0.0771720421,"1_1"
"7755",0,"6B",8,"1",1999,1,0.0548611869,"1_1"
"7756",0,"6B",9,"1",2000,1,0.061803858,"1_1"
"7757",1,"6B",10,"1",2001,1,0.067816653,"1_1"
"7758",1,"6B",11,"1",2002,1,0.087807675,"1_1"
"7759",0,"6B",12,"1",2003,1,0.0701329203,"1_1"
"7760",0,"6B",13,"1",2004,1,0.0681970872,"1_1"
"7761",0,"6B",14,"1",2005,1,0.0665588171,"1_1"
"7762",0,"6B",15,"1",2006,1,0.0581722034,"1_1"
"7763",0,"6B",16,"1",2007,1,0.0636595068,"1_1"
"7764",0,"6B",17,"1",2008,1,0.0982766322,"1_1"
"7765",0,"6B",18,"1",2009,1,0.0817989669,"1_1"
"7766",0,"6B",19,"1",2010,1,0.089273281,"1_1"
"7767",0,"6B",20,"1",2011,1,0.0969715289,"1_1"
"7768",0,"6B",21,"1",2012,1,0.0832087687,"1_1"
"7769",0,"6B",22,"1",2013,1,0.0597873781,"1_1"
"7770",0,"6B",23,"1",2014,1,0.0781093398,"1_1"
"7771",0,"6B",3,"1",1994,2,0.0753368526,"1_2"
"7772",0,"6B",4,"1",1995,2,0.0858034378,"1_2"
"7773",1,"6B",5,"1",1996,2,0.1334006244,"1_2"
"7774",0,"6B",6,"1",1997,2,0.1803149847,"1_2"
"7775",1,"6B",7,"1",1998,2,0.2597671055,"1_2"
"7776",0,"6B",8,"1",1999,2,0.3096293307,"1_2"
"7777",0,"6B",9,"1",2000,2,0.4222471636,"1_2"
"7778",0,"6B",10,"1",2001,2,0.4934907813,"1_2"
"7779",0,"6B",11,"1",2002,2,0.5057292697,"1_2"
"7780",0,"6B",12,"1",2003,2,0.5407914632,"1_2"
"7781",0,"6B",13,"1",2004,2,0.5496298925,"1_2"
"7782",0,"6B",14,"1",2005,2,0.6192745251,"1_2"
"7783",0,"6B",15,"1",2006,2,0.6825757116,"1_2"
"7784",0,"6B",16,"1",2007,2,0.7120789526,"1_2"
"7785",0,"6B",17,"1",2008,2,0.6834665348,"1_2"
"7786",0,"6B",18,"1",2009,2,0.71848209,"1_2"
"7787",0,"6B",19,"1",2010,2,0.7333053653,"1_2"
"7788",0,"6B",20,"1",2011,2,0.8068415399,"1_2"
"7789",0,"6B",21,"1",2012,2,0.775487157,"1_2"
"7790",0,"6B",22,"1",2013,2,0.6884598592,"1_2"
"7791",0,"6B",23,"1",2014,2,0.7412121041,"1_2"
"7792",0,"6B",3,"1",1994,3,0.1606494907,"1_3"
"7793",1,"6B",4,"1",1995,3,0.2728170201,"1_3"
"7794",0,"6B",5,"1",1996,3,0.4201389878,"1_3"
"7795",1,"6B",6,"1",1997,3,0.5278910758,"1_3"
"7796",0,"6B",7,"1",1998,3,0.6356815827,"1_3"
"7797",1,"6B",8,"1",1999,3,0.7159121326,"1_3"
"7798",0,"6B",9,"1",2000,3,0.7105632814,"1_3"
"7799",0,"6B",10,"1",2001,3,0.7748927778,"1_3"
"7800",0,"6B",11,"1",2002,3,1.0510376798,"1_3"
"7801",2,"6B",12,"1",2003,3,1.0145482467,"1_3"
"7802",4,"6B",13,"1",2004,3,1.1181069806,"1_3"
"7803",1,"6B",14,"1",2005,3,1.2185679389,"1_3"
"7804",0,"6B",15,"1",2006,3,1.1856956902,"1_3"
"7805",0,"6B",16,"1",2007,3,1.1812895229,"1_3"
"7806",0,"6B",17,"1",2008,3,1.3101223223,"1_3"
"7807",0,"6B",18,"1",2009,3,1.4113490164,"1_3"
"7808",0,"6B",19,"1",2010,3,1.4989036643,"1_3"
"7809",0,"6B",20,"1",2011,3,1.4848713916,"1_3"
"7810",0,"6B",21,"1",2012,3,1.8428934932,"1_3"
"7811",0,"6B",22,"1",2013,3,1.7149754386,"1_3"
"7812",0,"6B",23,"1",2014,3,1.8374159202,"1_3"
"7813",2,"6B",3,"1",1994,4,0.4938619877,"1_4"
"7814",4,"6B",4,"1",1995,4,0.7453476511,"1_4"
"7815",2,"6B",5,"1",1996,4,0.9725707762,"1_4"
"7816",3,"6B",6,"1",1997,4,1.1178057653,"1_4"
"7817",2,"6B",7,"1",1998,4,1.2566422024,"1_4"
"7818",5,"6B",8,"1",1999,4,1.5160357694,"1_4"
"7819",2,"6B",9,"1",2000,4,1.5630410204,"1_4"
"7820",2,"6B",10,"1",2001,4,1.8542848906,"1_4"
"7821",4,"6B",11,"1",2002,4,1.9897251309,"1_4"
"7822",6,"6B",12,"1",2003,4,2.1290315636,"1_4"
"7823",5,"6B",13,"1",2004,4,2.3177097047,"1_4"
"7824",6,"6B",14,"1",2005,4,2.4343957097,"1_4"
"7825",7,"6B",15,"1",2006,4,2.8261670746,"1_4"
"7826",3,"6B",16,"1",2007,4,2.7392827603,"1_4"
"7827",1,"6B",17,"1",2008,4,2.7879688659,"1_4"
"7828",7,"6B",18,"1",2009,4,2.8542672075,"1_4"
"7829",4,"6B",19,"1",2010,4,2.9653354688,"1_4"
"7830",2,"6B",20,"1",2011,4,2.9743773189,"1_4"
"7831",1,"6B",21,"1",2012,4,3.3214701485,"1_4"
"7832",1,"6B",22,"1",2013,4,3.2801982809,"1_4"
"7833",0,"6B",23,"1",2014,4,3.3759148419,"1_4"
"7834",4,"6B",3,"1",1994,5,0.5299356119,"1_5"
"7835",5,"6B",4,"1",1995,5,0.8849982973,"1_5"
"7836",10,"6B",5,"1",1996,5,1.0577524654,"1_5"
"7837",9,"6B",6,"1",1997,5,1.4026892689,"1_5"
"7838",14,"6B",7,"1",1998,5,1.6907803695,"1_5"
"7839",10,"6B",8,"1",1999,5,1.6008199623,"1_5"
"7840",15,"6B",9,"1",2000,5,1.8670167146,"1_5"
"7841",14,"6B",10,"1",2001,5,2.1603228163,"1_5"
"7842",9,"6B",11,"1",2002,5,1.962997874,"1_5"
"7843",19,"6B",12,"1",2003,5,2.0470538462,"1_5"
"7844",11,"6B",13,"1",2004,5,2.3845356048,"1_5"
"7845",14,"6B",14,"1",2005,5,2.4554558534,"1_5"
"7846",21,"6B",15,"1",2006,5,2.5303419094,"1_5"
"7847",10,"6B",16,"1",2007,5,2.5458951017,"1_5"
"7848",11,"6B",17,"1",2008,5,2.8847794915,"1_5"
"7849",7,"6B",18,"1",2009,5,2.9096859172,"1_5"
"7850",2,"6B",19,"1",2010,5,3.1117955825,"1_5"
"7851",4,"6B",20,"1",2011,5,3.2618377397,"1_5"
"7852",1,"6B",21,"1",2012,5,3.3710067857,"1_5"
"7853",1,"6B",22,"1",2013,5,3.7226632979,"1_5"
"7854",2,"6B",23,"1",2014,5,3.6888090317,"1_5"
"7855",0,"6C",3,"0",1994,1,3.2372613781,"0_1"
"7856",0,"6C",4,"0",1995,1,3.309206358,"0_1"
"7857",0,"6C",5,"0",1996,1,3.3685549554,"0_1"
"7858",0,"6C",6,"0",1997,1,3.3883355848,"0_1"
"7859",0,"6C",7,"0",1998,1,3.3857479579,"0_1"
"7860",0,"6C",8,"0",1999,1,3.3919888131,"0_1"
"7861",0,"6C",9,"0",2000,1,3.344126142,"0_1"
"7862",0,"6C",10,"0",2001,1,3.308073347,"0_1"
"7863",0,"6C",11,"0",2002,1,3.267262325,"0_1"
"7864",0,"6C",12,"0",2003,1,3.2504270797,"0_1"
"7865",0,"6C",13,"0",2004,1,3.2355729128,"0_1"
"7866",0,"6C",14,"0",2005,1,3.2140011829,"0_1"
"7867",0,"6C",15,"0",2006,1,3.1933477966,"0_1"
"7868",0,"6C",16,"0",2007,1,3.1851704932,"0_1"
"7869",0,"6C",17,"0",2008,1,3.1577833678,"0_1"
"7870",0,"6C",18,"0",2009,1,3.1875210331,"0_1"
"7871",1,"6C",19,"0",2010,1,3.171396719,"0_1"
"7872",1,"6C",20,"0",2011,1,3.1579784711,"0_1"
"7873",0,"6C",21,"0",2012,1,3.1088212313,"0_1"
"7874",1,"6C",22,"0",2013,1,3.0697726219,"0_1"
"7875",0,"6C",23,"0",2014,1,2.9597106602,"0_1"
"7876",0,"6C",3,"0",1994,3,16.807260509,"0_3"
"7877",0,"6C",4,"0",1995,3,16.66457298,"0_3"
"7878",0,"6C",5,"0",1996,3,16.523171012,"0_3"
"7879",0,"6C",6,"0",1997,3,16.376828924,"0_3"
"7880",0,"6C",7,"0",1998,3,16.186848417,"0_3"
"7881",0,"6C",8,"0",1999,3,16.000817867,"0_3"
"7882",0,"6C",9,"0",2000,3,15.861416719,"0_3"
"7883",0,"6C",10,"0",2001,3,15.618257222,"0_3"
"7884",0,"6C",11,"0",2002,3,15.15782232,"0_3"
"7885",0,"6C",12,"0",2003,3,14.995921753,"0_3"
"7886",0,"6C",13,"0",2004,3,14.657923019,"0_3"
"7887",0,"6C",14,"0",2005,3,14.317432061,"0_3"
"7888",0,"6C",15,"0",2006,3,14.12524431,"0_3"
"7889",0,"6C",16,"0",2007,3,13.926060477,"0_3"
"7890",1,"6C",17,"0",2008,3,13.757657678,"0_3"
"7891",1,"6C",18,"0",2009,3,13.717970984,"0_3"
"7892",0,"6C",19,"0",2010,3,13.651126336,"0_3"
"7893",1,"6C",20,"0",2011,3,13.734218608,"0_3"
"7894",1,"6C",21,"0",2012,3,13.387056507,"0_3"
"7895",0,"6C",22,"0",2013,3,13.559024561,"0_3"
"7896",0,"6C",23,"0",2014,3,13.54056408,"0_3"
"7897",0,"6C",3,"0",1994,4,15.665018012,"0_4"
"7898",0,"6C",4,"0",1995,4,15.597572349,"0_4"
"7899",0,"6C",5,"0",1996,4,15.593949224,"0_4"
"7900",0,"6C",6,"0",1997,4,15.660884235,"0_4"
"7901",1,"6C",7,"0",1998,4,15.723167798,"0_4"
"7902",0,"6C",8,"0",1999,4,15.668574231,"0_4"
"7903",0,"6C",9,"0",2000,4,15.80200898,"0_4"
"7904",0,"6C",10,"0",2001,4,15.716195109,"0_4"
"7905",0,"6C",11,"0",2002,4,15.769854869,"0_4"
"7906",0,"6C",12,"0",2003,4,15.819028436,"0_4"
"7907",0,"6C",13,"0",2004,4,15.847260295,"0_4"
"7908",0,"6C",14,"0",2005,4,15.96373429,"0_4"
"7909",0,"6C",15,"0",2006,4,15.801552925,"0_4"
"7910",0,"6C",16,"0",2007,4,16.13765724,"0_4"
"7911",1,"6C",17,"0",2008,4,16.216911134,"0_4"
"7912",4,"6C",18,"0",2009,4,16.203912793,"0_4"
"7913",1,"6C",19,"0",2010,4,16.048324531,"0_4"
"7914",1,"6C",20,"0",2011,4,15.964682681,"0_4"
"7915",0,"6C",21,"0",2012,4,15.550009852,"0_4"
"7916",0,"6C",22,"0",2013,4,15.571061719,"0_4"
"7917",2,"6C",23,"0",2014,4,15.476875158,"0_4"
"7918",0,"6C",3,"0",1994,5,7.4809243881,"0_5"
"7919",0,"6C",4,"0",1995,5,7.1015717027,"0_5"
"7920",0,"6C",5,"0",1996,5,6.8974275346,"0_5"
"7921",0,"6C",6,"0",1997,5,6.5271807311,"0_5"
"7922",1,"6C",7,"0",1998,5,6.2238996305,"0_5"
"7923",0,"6C",8,"0",1999,5,6.3038500377,"0_5"
"7924",0,"6C",9,"0",2000,5,6.0370032854,"0_5"
"7925",0,"6C",10,"0",2001,5,5.7579571837,"0_5"
"7926",0,"6C",11,"0",2002,5,5.982842126,"0_5"
"7927",0,"6C",12,"0",2003,5,5.9364561538,"0_5"
"7928",0,"6C",13,"0",2004,5,5.6612443952,"0_5"
"7929",0,"6C",14,"0",2005,5,5.6695741466,"0_5"
"7930",1,"6C",15,"0",2006,5,5.6999280906,"0_5"
"7931",1,"6C",16,"0",2007,5,5.8015548983,"0_5"
"7932",4,"6C",17,"0",2008,5,5.6456305085,"0_5"
"7933",2,"6C",18,"0",2009,5,5.8452740828,"0_5"
"7934",3,"6C",19,"0",2010,5,5.9167944175,"0_5"
"7935",5,"6C",20,"0",2011,5,6.0759722603,"0_5"
